Time,THR,RPM,SSM,TWAT,TAIR,AFR,AFR_WBL,AFR_WBL/AFR,COEFF,DGTC_RICH,DGTC_LEAN,DGTC_PRESS,UOZ,FAZ,INJ,InjDC,AIR,GBC,SPD,ErrCnt,Err,fSTOP,fXX,fXXFix,fPOW,fFUELOFF,fDETZONE,fDET,fADS,fLAMREG,fLAM,fLEARN,PXX_ZONE,PRESS,PRESS_RT,KGBC,KGBC_DAD,Marker,fIgnCut,fFlatShift,RawKnock,KnockSPAttnr,KnockSPFilterFreq,KnockSPBaseADC,KnockAttnr,KnockAttnrCorr,RPM40,RPM10,DFRXX,JUFRXX,JFRXX1,JFRXX2,Tchrg,Ktchrg,TBL_UOZ,TBL_AFR,AFR_WBL_A,GBC_MAF,GBC_MAP,AIR_MAF,AIR_MAP,USM,Ubat,DiffFPress,KGTC_DFP,ADCmaf,ADCmap,ADCtwat,ADCtair,ADCtps,ADClam,Gear,ErrEx1,ErrEx2,ErrEx3,Knock,C1Rtrd,C2Rtrd,C3Rtrd,C4Rtrd,C5Rtrd,C6Rtrd,C7Rtrd,C8Rtrd,IWGDC,WGDC,IgnMode,OvercurrCnt,LaunchTime,LaunchRPM,CutOffRPM,CutOffDelta,Noise,ComKnockThld,C1Knock,C2Knock,C3Knock,C4Knock,C5Knock,C6Knock,C7Knock,C8Knock,C1KnockThld,C2KnockThld,C3KnockThld,C4KnockThld,C5KnockThld,C6KnockThld,C7KnockThld,C8KnockThld
0.480,0,806,20,79,37,14.7,12.52,0.852,1,0,0,0,12.5,312,2.504,1,20,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.27,35,0.344,1,0,0,0,0,0,0,0,0,0,800,810,800,800,1090,1400,67,0.254,26.5,14.3,12.52,0,135.83,0,20,20,13.112,353.28,1,0.645,0.645,0.684,3.164,0.645,0,0,,,,51,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,83,61,78,73,51,45,0,39321,219,171,194,196,174,120,26222,39321
0.540,0,802,20,79,37,14.7,12.46,0.848,1,0,0,0,13,312,2.504,1,20,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.27,35,0.344,1,0,0,0,0,0,0,0,0,0,800,800,800,800,1090,1400,67,0.254,26.5,14.3,12.46,0,135.83,0,20,20,13.112,353.28,1,0.645,0.645,0.684,3.164,0.645,0,0,,,,85,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,85,61,78,73,51,44,0,39321,222,171,194,196,174,120,26222,39321
0.600,0,799,20,79,37,14.7,12.46,0.848,1,0,0,0,13,312,2.504,1,20,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.27,35,0.344,1,0,0,0,0,0,0,0,0,0,800,800,800,800,1090,1400,67,0.254,26.5,14.3,12.46,0,135.83,0,20,20,13.112,353.28,1,0.645,0.645,0.684,3.164,0.645,0,0,,,,73,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,85,62,79,73,51,44,0,39321,222,171,194,196,174,120,26222,39321
0.660,0,804,20,79,37,14.7,12.63,0.859,1,0,0,0,13,312,2.504,1,20,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.27,35,0.344,1,0,0,0,0,0,0,0,0,0,800,800,800,800,1090,1400,67,0.254,26.5,14.3,12.63,0,135.83,0,20,20,13.112,353.28,1,0.645,0.645,0.684,3.164,0.645,0,0,,,,44,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,85,62,79,73,51,44,0,39321,222,171,194,196,174,120,26222,39321
0.720,0,807,20,79,37,14.7,12.58,0.855,1,0,0,0,12.5,312,2.504,1,20,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.27,35,0.344,1,0,0,0,0,0,0,0,0,0,800,810,800,800,1090,1400,67,0.254,26.5,14.3,12.58,0,135.83,0,20,20,13.185,353.28,1,0.645,0.645,0.684,3.164,0.645,0,0,,,,54,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,86,54,79,73,51,44,0,39321,222,171,194,196,174,120,26222,39321
0.780,0,805,20,79,37,14.7,12.58,0.855,1,0,0,0,12.5,312,2.496,1,20,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.5,35,0.344,1,0,0,0,0,0,0,0,0,0,800,810,800,800,1090,1400,67,0.254,26.5,14.3,12.58,0,136,0,20,20,13.185,353.28,1,0.645,0.645,0.684,3.164,0.645,0,0,,,,56,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,86,54,100,71,56,44,0,39321,222,171,199,196,171,120,26222,39321
0.840,0,803,20,79,37,14.7,12.52,0.852,1,0,0,0,13,312,2.496,1,20,136.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.5,35,0.344,1,0,0,0,0,0,0,0,0,0,800,800,800,800,1090,1400,67,0.254,26.5,14.3,12.52,0,136.17,0,20,20,13.185,353.28,1,0.645,0.645,0.684,3.164,0.645,0,0,,,,78,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,78,54,100,71,56,44,0,39321,219,171,199,196,171,123,26222,39321
0.900,0,806,20,79,37,14.7,12.52,0.852,1,0,0,0,12.5,312,2.496,1,20,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.27,35,0.344,1,0,0,0,0,0,0,0,0,0,800,810,800,800,1090,1400,67,0.254,26.5,14.3,12.52,0,136,0,20,20,13.185,353.28,1,0.645,0.645,0.684,3.164,0.645,0,0,,,,73,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,78,54,76,73,56,44,0,39321,219,171,199,199,171,123,26222,39321
1.000,0,813,20,79,37,14.7,12.35,0.84,1,0,0,0,12.5,312,2.496,1,20,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.27,35,0.344,1,0,0,0,0,0,0,0,0,0,800,810,800,800,1090,1400,67,0.254,26.5,14.3,12.35,0,135.83,0,20,20,13.185,353.28,1,0.645,0.645,0.684,3.164,0.645,0,0,,,,59,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,83,59,76,73,54,45,0,39321,219,171,199,199,168,123,26222,39321
1.060,0,808,20,79,37,14.7,12.4,0.844,1,0,0,0,12.5,312,2.504,1,20,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53.27,35,0.344,1,0,0,0,0,0,0,0,0,0,800,810,800,800,1090,1400,67,0.254,26.5,14.3,12.4,0,135.83,0,20,20,13.112,353.28,1,0.664,0.664,0.684,3.164,0.645,0,0,,,,68,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,45,250,83,59,73,68,54,45,0,39321,219,171,199,199,168,123,26222,39321
