Время, с;Обороты;Нагрузка (ось карт);Наполнение мгновенное;Дроссель открытие;Впрыск, мс;Мёртвое время форсунки;Обогащение ускорения;Смесь из карты (сырьё);УОЗ сырьё;УОЗ из карты;Поправка угла по детонации, °;Давление, кПа;VE (ДАД);Ktps (ДАД);Коррекция по лямбде;Живая карта;Состояние указателя;УОЗ, градусы;Нагрузка TP;Газ, %;Впрыск расчётный, мс;Загрузка форсунок, %;K форсунок;КМ (ДАД);AFR цель;AFR факт (ШДК);Поправка VE (факт/цель);ФЛАГ Отсечка;ФЛАГ Впрыск разрешён;ФЛАГ Замкнутый цикл;ФЛАГ Крэнк;ФЛАГ Нейтраль;ФЛАГ Холостой ход;ФЛАГ Стартер;ФЛАГ Неисправность TPS;ФЛАГ $0053.08 гейт наката;ФЛАГ $0053.40 гейт наката;ФЛАГ $0053.80 не разобран;АЦП Расходомер/ДАД;АЦП Дроссель;АЦП Напряжение борта;АЦП Температура ОЖ;АЦП Лямбда;АЦП канал 9 (свободный)
3.82;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
4.24;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
4.63;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
5.03;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
5.44;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
5.85;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
6.24;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;108
6.64;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
7.04;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
7.25;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;43
7.64;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
8.04;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
8.45;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
8.86;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;50
9.26;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;42
9.66;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
10.06;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;109
10.46;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;40
10.65;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;108
11.07;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
11.46;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;108
11.87;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
12.27;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
12.66;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;57;0;41
13.08;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;109
13.49;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
13.67;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
14.08;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
14.48;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;35
14.89;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
15.28;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
15.69;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
16.08;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
16.49;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
16.89;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;108
17.3;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
17.49;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;42
17.91;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
18.31;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;109
18.71;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
19.1;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;42
19.51;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
19.91;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;108
20.31;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
20.52;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
20.9;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
21.3;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;10.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;108
21.72;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
22.12;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
22.51;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
22.91;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;108
23.33;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
23.73;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
23.91;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;43
24.32;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;109
24.71;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
25.13;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
25.53;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
25.92;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;109
26.32;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
26.73;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;70
27.15;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
27.34;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
27.73;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
28.13;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;109
28.55;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
28.95;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
29.34;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;15.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
29.76;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;109
30.16;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
30.34;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
30.75;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;40
31.14;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;10.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;42
31.57;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
31.96;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;35
32.37;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;50
32.76;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.0;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
33.16;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
33.55;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;10.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;108
33.76;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;10.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
34.18;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
34.56;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
34.98;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;109
35.38;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
35.77;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
36.18;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;50
36.59;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;15.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;42
36.98;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
37.19;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;35
37.58;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
38.0;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
38.39;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
38.8;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.8;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;108
39.2;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
39.6;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
39.99;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;15.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;43
40.39;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;15.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;109
40.6;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.5;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
41.01;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
41.41;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;16.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
41.81;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;15.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;42
42.21;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;41
42.62;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;44
43.01;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.4;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;50
43.41;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;16.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
43.62;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.9;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
44.02;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.1;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;108
44.42;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.6;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
44.82;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
45.22;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;40
45.62;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;109
46.04;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.7;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;41
46.43;0.0;0;0;0;7.5;94;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.47;;;;;14.3;;0;0;0;0;1;1;0;0;0;1;0;16;42;148;58;0;109
46.83;0.0;0;0;0;7.5;93;0;64;50;20;0;0;0.0;0.0;1.0;0;0;20;0.0;0.0;3.46;;;;;15.2;;0;0;0;0;1;1;0;0;0;1;0;16;42;149;58;0;50
