Time,THR,RPM,SSM,TWAT,TAIR,AFR,AFR_WBL,AFR_WBL/AFR,COEFF,DGTC_RICH,DGTC_LEAN,DGTC_PRESS,UOZ,FAZ,INJ,InjDC,AIR,GBC,SPD,ErrCnt,Err,fSTOP,fXX,fXXFix,fPOW,fFUELOFF,fDETZONE,fDET,fADS,fLAMREG,fLAM,fLEARN,PXX_ZONE,PRESS,PRESS_RT,KGBC,KGBC_DAD,Marker,fIgnCut,fFlatShift,RawKnock,KnockSPAttnr,KnockSPFilterFreq,KnockSPBaseADC,KnockAttnr,KnockAttnrCorr,RPM40,RPM10,DFRXX,JUFRXX,JFRXX1,JFRXX2,Tchrg,Ktchrg,TBL_UOZ,TBL_AFR,AFR_WBL_A,GBC_MAF,GBC_MAP,AIR_MAF,AIR_MAP,USM,Ubat,DiffFPress,KGTC_DFP,ADCmaf,ADCmap,ADCtwat,ADCtair,ADCtps,ADClam,Gear,ErrEx1,ErrEx2,ErrEx3,Knock,C1Rtrd,C2Rtrd,C3Rtrd,C4Rtrd,C5Rtrd,C6Rtrd,C7Rtrd,C8Rtrd,IWGDC,WGDC,IgnMode,OvercurrCnt,LaunchTime,LaunchRPM,CutOffRPM,CutOffDelta,Noise,ComKnockThld,C1Knock,C2Knock,C3Knock,C4Knock,C5Knock,C6Knock,C7Knock,C8Knock,C1KnockThld,C2KnockThld,C3KnockThld,C4KnockThld,C5KnockThld,C6KnockThld,C7KnockThld,C8KnockThld
0.740,0,790,21,84,57,14.7,13.47,0.916,1,0,0,0,14,312,2.536,1,19,135.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.37,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.86,0,135.5,0,19,21,12.745,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,61,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,57,61,83,47,54,0,39321,191,174,154,216,137,171,26222,39321
0.800,0,792,21,84,57,14.7,13.47,0.916,1,0,0,0,14,312,2.536,1,19,135.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,13.03,0,135.5,0,19,21,12.745,353.28,1,0.645,0.645,0.586,2.109,0.645,0.02,0,,,,45,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,57,61,86,45,54,0,39321,191,174,154,219,137,171,26222,39321
0.860,0,790,21,84,57,14.7,13.44,0.914,1,0,0,0,14,312,2.536,1,19,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.98,0,135.83,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,62,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,62,61,86,45,51,0,39321,191,174,154,219,137,168,26222,39321
0.920,0,787,21,84,57,14.7,13.44,0.914,1,0,0,0,14,312,2.536,1,19,135.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,13.03,0,135.83,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,86,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,62,59,86,45,51,0,39321,191,174,157,219,137,168,26222,39321
0.980,0,788,21,84,57,14.7,13.44,0.914,1,0,0,0,14,312,2.536,1,19,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,13.03,0,136,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,54,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,62,59,86,45,54,0,39321,191,174,157,219,137,165,26222,39321
1.040,0,786,21,84,57,14.7,13.44,0.914,1,0,0,0,14,312,2.536,1,19,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.98,0,136,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,62,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,52,62,86,45,54,0,39321,194,171,160,219,137,165,26222,39321
1.100,0,789,21,84,57,14.7,13.47,0.916,1,0,0,0,14,312,2.536,1,19,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,13.03,0,136,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,45,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,52,62,71,45,54,0,39321,194,171,160,216,137,165,26222,39321
1.160,0,792,21,84,57,14.7,13.47,0.916,1,0,0,0,14,312,2.536,1,19,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.81,0,136,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,79,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,79,52,62,71,45,52,0,39321,196,171,160,216,137,163,26222,39321
1.220,0,787,21,84,57,14.7,13.48,0.917,1,0,0,0,14,312,2.536,1,19,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.75,0,136,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,68,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,79,69,62,68,45,52,0,39321,196,174,160,213,137,163,26222,39321
1.280,0,783,21,84,57,14.7,13.48,0.917,1,0,0,0,15,312,2.544,1,19,136.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,780,800,800,1090,1400,76,0.254,26.5,14.3,12.86,0,136.17,0,19,21,12.745,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,45,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,79,69,62,68,40,45,0,39321,196,174,160,213,137,160,26222,39321
1.340,0,783,21,84,57,14.7,13.51,0.919,1,0,0,0,15,312,2.552,1,19,136.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,780,800,800,1090,1400,76,0.254,26.5,14.3,12.81,0,136.33,0,19,21,12.745,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,49,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,76,49,62,68,40,45,0,39321,196,174,160,213,137,160,26222,39321
1.400,0,782,21,84,57,14.7,13.51,0.919,1,0,0,0,15,312,2.552,1,19,136.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,780,800,800,1090,1400,76,0.254,26.5,14.3,12.81,0,136.33,0,19,21,12.745,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,45,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,76,49,59,73,45,45,0,39321,196,174,160,210,137,160,26222,39321
1.460,0,785,21,84,57,14.7,13.51,0.919,1,0,0,0,14,312,2.552,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,13.15,0,136.5,0,19,21,12.745,353.28,1,0.645,0.645,0.586,2.109,0.645,0.02,0,,,,79,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,79,49,59,73,45,52,0,39321,196,174,160,210,137,160,26222,39321
1.520,0,781,21,84,57,14.7,13.51,0.919,1,0,0,0,15,312,2.552,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,780,800,800,1090,1400,76,0.254,26.5,14.3,12.92,0,136.5,0,19,21,12.745,353.28,1,0.645,0.645,0.586,2.109,0.645,0.02,0,,,,64,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,79,62,64,73,45,52,0,39321,196,174,163,210,137,160,26222,39321
1.580,0,784,21,84,57,14.7,13.54,0.921,1,0,0,0,15,312,2.544,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,780,800,800,1090,1400,76,0.254,26.5,14.3,12.98,0,136.5,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,51,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,79,62,64,83,40,51,0,39321,196,174,163,210,137,157,26222,39321
1.640,0,788,21,84,57,14.7,13.54,0.921,1,0,0,0,14,312,2.544,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,13.03,0,136.5,0,19,21,12.819,353.28,1,0.645,0.645,0.586,2.109,0.645,0.02,0,,,,66,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,83,66,64,83,40,51,0,39321,199,177,163,210,137,157,26222,39321
1.700,0,792,21,84,57,14.7,13.54,0.921,1,0,0,0,14,312,2.544,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,13.15,0,136.5,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,56,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,83,66,59,83,56,51,0,39321,199,177,163,210,140,157,26222,39321
1.760,0,795,21,84,57,14.7,13.57,0.923,1,0,0,0,13,312,2.544,1,20,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,800,800,800,1090,1400,76,0.254,26.5,14.3,13.09,0,136.5,0,20,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,74,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,66,59,83,56,51,0,39321,199,177,163,210,140,154,26222,39321
1.818,0,790,21,84,57,14.7,13.57,0.923,1,0,0,0,14,312,2.544,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.92,0,136.5,0,19,21,12.819,353.28,1,0.645,0.645,0.586,2.109,0.645,0.02,0,,,,68,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,61,68,83,56,51,0,39321,199,177,165,210,140,154,26222,39321
1.878,0,786,21,84,57,14.7,13.57,0.923,1,0,0,0,14,312,2.544,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.98,0,136.5,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,42,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,74,61,68,78,52,42,0,39321,199,177,165,210,140,151,26222,39321
1.937,0,790,21,84,57,14.7,13.57,0.923,1,0,0,0,14,312,2.552,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.98,0,136.5,0,19,21,12.745,353.28,1,0.645,0.645,0.586,2.109,0.645,0.02,0,,,,54,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,83,54,68,78,52,42,0,39321,202,177,165,210,140,151,26222,39321
1.997,0,792,21,84,57,14.7,13.57,0.923,1,0,0,0,14,312,2.552,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,13.03,0,136.5,0,19,21,12.745,353.28,1,0.645,0.645,0.586,2.109,0.645,0.02,0,,,,74,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,83,54,61,74,52,42,0,39321,202,177,165,210,140,151,26222,39321
2.057,0,793,21,84,57,14.7,13.57,0.923,1,0,0,0,14,312,2.552,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.92,0,136.5,0,19,21,12.745,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,71,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,71,54,61,74,47,51,0,39321,202,177,165,210,137,151,26222,39321
2.116,0,791,21,84,57,14.7,13.54,0.921,1,0,0,0,14,312,2.552,1,19,136.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.82,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,13.09,0,136.5,0,19,21,12.745,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,66,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,71,61,66,74,47,51,0,39321,202,177,168,210,137,151,26222,39321
2.176,0,797,21,84,57,14.7,13.54,0.921,1,0,0,0,13,312,2.552,1,20,136.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,800,800,800,1090,1400,76,0.254,26.5,14.3,13.09,0,136.33,0,20,21,12.745,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,45,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,71,61,66,85,54,45,0,39321,202,177,168,210,137,151,26222,39321
2.236,0,798,21,84,57,14.7,13.48,0.917,1,0,0,0,13,312,2.544,1,20,136.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,800,800,800,1090,1400,76,0.254,26.5,14.3,13.03,0,136.17,0,20,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,69,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,83,69,66,85,54,45,0,39321,205,177,168,210,137,151,26222,39321
2.296,0,793,21,84,57,14.7,13.51,0.919,1,0,0,0,14,312,2.536,1,19,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.98,0,136,0,19,21,12.819,353.28,1,0.645,0.645,0.586,2.109,0.645,0.02,0,,,,81,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,83,69,62,81,54,45,0,39321,205,177,168,210,137,151,26222,39321
2.355,0,792,21,84,57,14.7,13.51,0.919,1,0,0,0,14,312,2.536,1,19,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.98,0,136,0,19,21,12.819,353.28,1,0.625,0.625,0.586,2.109,0.645,0.02,0,,,,79,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,79,69,62,81,51,45,0,39321,205,177,168,210,140,149,26222,39321
2.415,0,791,21,84,57,14.7,13.54,0.921,1,0,0,0,14,312,2.536,1,19,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.6,34,0.344,1,0,0,0,0,0,0,0,0,0,800,790,800,800,1090,1400,76,0.254,26.5,14.3,12.98,0,136,0,19,21,12.819,353.28,1,0.645,0.645,0.586,2.109,0.645,0.02,0,,,,59,0,0,0,0,0,0,0,0,0,0,7,0,0,7000,7000,29,259,1440,79,64,59,81,51,45,0,39321,205,177,168,210,140,149,26222,39321
